6130999921,2103106,ENG DRAWING,3.0,2561,1,A
6130999921,2109101,ENG MATERIALS,3.0,2561,1,B
6130999921,2301107,CALCULUS I,3.0,2561,1,C+
6130999921,2302127,GEN CHEM,3.0,2561,1,C
6130999921,2302163,GEN CHEM LAB,1.0,2561,1,B+
6130999921,2304103,GEN PHYS I,3.0,2561,1,C
6130999921,2304183,GEN PHYS LAB I,1.0,2561,1,A
6130999921,5500111,EXP ENG I,3.0,2561,1,B+
6130999921,2100111,EXPL ENG WORLD,3.0,2561,2,A
6130999921,2110101,COMP PROG,3.0,2561,2,D
6130999921,2301108,CALCULUS II,3.0,2561,2,C
6130999921,2304104,GEN PHYS II,3.0,2561,2,D
6130999921,2304184,GEN PHYS LAB II,1.0,2561,2,B+
6130999921,2308354,STRATEGY OF LIFE,3.0,2561,2,A
6130999921,3742102,EXERCISE THERAPY,3.0,2561,2,A
6130999921,5500112,EXP ENG II,3.0,2561,2,B
6130999921,3303191,CHEM DRUG DAILY,3.0,2561,3,A
6130999921,3404117,INTRO TO LAW,3.0,2561,3,W
6130999921,0201211,MEDITAT LIFE DEV,3.0,2562,1,A
6130999921,2103211,STATICS,3.0,2562,1,C
6130999921,2103242,THERMODYNAMICS,4.0,2562,1,W
6130999921,2103481,AUTOMOTIVE ENG,4.0,2562,1,A
6130999921,2111330,MOD MAT PROP RAD,3.0,2562,1,A
6130999921,2301215,MULTIVAR CALCULUS,3.0,2562,1,W
6130999921,2103212,DYNAMICS,3.0,2562,2,D+
6130999921,2103232,MECH OF MAT,3.0,2562,2,D+
6130999921,2104253,ENG STAT I,3.0,2562,2,B+
6130999921,2104257,MFR PROC,3.0,2562,2,B
6130999921,2104258,MFR PROC LAB,1.0,2562,2,A
6130999921,2301216,LIN ALG DIFF EQ,3.0,2562,2,W
6130999921,5100101,POP/DEV,3.0,2562,2,A
6130999921,2100311,ENG ESSENTIALS,3.0,2563,1,A
6130999921,2103242,THERMODYNAMICS,4.0,2563,1,C+
6130999921,2103320,DES MECH ELEM,3.0,2563,1,C
6130999921,2103322,MECH MACHINERY,3.0,2563,1,W
6130999921,2103335,VEH STRUC ANAL I,3.0,2563,1,C
6130999921,2103382,MECH VEHICLES I,3.0,2563,1,B
6130999921,2103408,AUTOMOTIVE CONTROL,3.0,2563,1,C
6130999921,2102391,ELEC ENG I,3.0,2563,2,W
6130999921,2102392,ELEC ENG LAB I,1.0,2563,2,W
6130999921,2103351,FLUID MECHANICS I,3.0,2563,2,C
6130999921,2103393,ME LAB NON ME,1.0,2563,2,C+
6130999921,2103471,INTER COMB ENGIN,3.0,2563,2,W
6130999921,2103482,MECH VEHICLES II,3.0,2563,2,W
6130999921,2301216,LIN ALG DIFF EQ,3.0,2563,2,C
6130999921,5500208,COM PRES SKIL,3.0,2563,2,C+
6130999921,2100301,ENG PRACTICE,2.0,2563,3,S
6130999921,2103322,MECH MACHINERY,3.0,2564,1,C
6130999921,2103381,SYS ANAL EV,3.0,2564,1,B+
6130999921,2103461,AE EXP LAB,2.0,2564,1,B
6130999921,2103463,HEAT TRANSFER,3.0,2564,1,D+
6130999921,2103479,AUTO MANU,3.0,2564,1,A
6130999921,2103489,ME PRE PROJECT,1.0,2564,1,A
6130999921,2103555,ENGINE EMIS & CONT,3.0,2564,1,B+
6130999921,2301215,MULTIVAR CALCULUS,3.0,2564,1,C
